iops,lat,block_size,n_jobs,iodepth,read_fraction,load_type,io_type,raid,n_disks,device_type,offset,id
204885,3010626.15,16,62,16,55,random,write,4+1,24,nvme,0,hse-09132022-192541-z82270
205418,2994564.26,16,62,16,55,random,write,4+1,24,nvme,0,hse-09132022-192541-z82270
204950,3004096.74,16,62,16,55,random,write,4+1,24,nvme,0,hse-09132022-192541-z82270
205006,3000433.92,16,62,16,55,random,write,4+1,24,nvme,0,hse-09132022-192541-z82270
204594,2995475.97,16,62,16,55,random,write,4+1,24,nvme,0,hse-09132022-192541-z82270
204317,3002886.56,16,62,16,55,random,write,4+1,24,nvme,0,hse-09132022-192541-z82270
204571,2995132.06,16,62,16,55,random,write,4+1,24,nvme,0,hse-09132022-192541-z82270
204789,3007189.4,16,62,16,55,random,write,4+1,24,nvme,0,hse-09132022-192541-z82270
204202,2993962.16,16,62,16,55,random,write,4+1,24,nvme,0,hse-09132022-192541-z82270
204732,3015827.26,16,62,16,55,random,write,4+1,24,nvme,0,hse-09132022-192541-z82270
204933,3014866.63,16,62,16,55,random,write,4+1,24,nvme,0,hse-09132022-192541-z82270
205293,2998569.92,16,62,16,55,random,write,4+1,24,nvme,0,hse-09132022-192541-z82270
204879,2987457.58,16,62,16,55,random,write,4+1,24,nvme,0,hse-09132022-192541-z82270
204130,3004340.35,16,62,16,55,random,write,4+1,24,nvme,0,hse-09132022-192541-z82270
204184,3019331.15,16,62,16,55,random,write,4+1,24,nvme,0,hse-09132022-192541-z82270
205107,2987274.92,16,62,16,55,random,write,4+1,24,nvme,0,hse-09132022-192541-z82270
205360,2992634.47,16,62,16,55,random,write,4+1,24,nvme,0,hse-09132022-192541-z82270
204354,3007949.9,16,62,16,55,random,write,4+1,24,nvme,0,hse-09132022-192541-z82270
205079,3003613.23,16,62,16,55,random,write,4+1,24,nvme,0,hse-09132022-192541-z82270
205285,2999676.05,16,62,16,55,random,write,4+1,24,nvme,0,hse-09132022-192541-z82270
204214,3008287.13,16,62,16,55,random,write,4+1,24,nvme,0,hse-09132022-192541-z82270
204935,2987374.98,16,62,16,55,random,write,4+1,24,nvme,0,hse-09132022-192541-z82270
204244,3013416.0,16,62,16,55,random,write,4+1,24,nvme,0,hse-09132022-192541-z82270
201666,3053461.21,16,62,16,55,random,write,4+1,24,nvme,0,hse-09132022-192541-z82270
202245,3033557.31,16,62,16,55,random,write,4+1,24,nvme,0,hse-09132022-192541-z82270
203372,3031694.29,16,62,16,55,random,write,4+1,24,nvme,0,hse-09132022-192541-z82270
205190,3006695.48,16,62,16,55,random,write,4+1,24,nvme,0,hse-09132022-192541-z82270
205269,2998560.03,16,62,16,55,random,write,4+1,24,nvme,0,hse-09132022-192541-z82270
204909,2989927.61,16,62,16,55,random,write,4+1,24,nvme,0,hse-09132022-192541-z82270
205175,2989625.92,16,62,16,55,random,write,4+1,24,nvme,0,hse-09132022-192541-z82270
204737,2988317.6,16,62,16,55,random,write,4+1,24,nvme,0,hse-09132022-192541-z82270
205169,2989483.65,16,62,16,55,random,write,4+1,24,nvme,0,hse-09132022-192541-z82270
204790,3009652.58,16,62,16,55,random,write,4+1,24,nvme,0,hse-09132022-192541-z82270
204827,2989986.9,16,62,16,55,random,write,4+1,24,nvme,0,hse-09132022-192541-z82270
205090,2976388.92,16,62,16,55,random,write,4+1,24,nvme,0,hse-09132022-192541-z82270
204855,2997456.73,16,62,16,55,random,write,4+1,24,nvme,0,hse-09132022-192541-z82270
204963,3001619.74,16,62,16,55,random,write,4+1,24,nvme,0,hse-09132022-192541-z82270
205211,2990561.81,16,62,16,55,random,write,4+1,24,nvme,0,hse-09132022-192541-z82270
204491,3014830.5,16,62,16,55,random,write,4+1,24,nvme,0,hse-09132022-192541-z82270
204848,2996552.82,16,62,16,55,random,write,4+1,24,nvme,0,hse-09132022-192541-z82270
204595,3001625.9,16,62,16,55,random,write,4+1,24,nvme,0,hse-09132022-192541-z82270
205024,3000233.69,16,62,16,55,random,write,4+1,24,nvme,0,hse-09132022-192541-z82270
205929,2997218.03,16,62,16,55,random,write,4+1,24,nvme,0,hse-09132022-192541-z82270
205268,3007620.53,16,62,16,55,random,write,4+1,24,nvme,0,hse-09132022-192541-z82270
204647,3006887.05,16,62,16,55,random,write,4+1,24,nvme,0,hse-09132022-192541-z82270
205340,2992910.34,16,62,16,55,random,write,4+1,24,nvme,0,hse-09132022-192541-z82270
205261,3004501.79,16,62,16,55,random,write,4+1,24,nvme,0,hse-09132022-192541-z82270
205348,2985543.0,16,62,16,55,random,write,4+1,24,nvme,0,hse-09132022-192541-z82270
204539,3009317.21,16,62,16,55,random,write,4+1,24,nvme,0,hse-09132022-192541-z82270
205239,2989375.56,16,62,16,55,random,write,4+1,24,nvme,0,hse-09132022-192541-z82270
205228,2986885.06,16,62,16,55,random,write,4+1,24,nvme,0,hse-09132022-192541-z82270
154959,2867274.18,16,62,16,55,random,write,4+1,24,nvme,0,hse-09132022-192541-z82270
27497,277303.31,4,16,6,13,random,read,4+1,24,nvme,0,hse-09132022-123417-z91440
27283,276505.44,4,16,6,13,random,read,4+1,24,nvme,0,hse-09132022-123417-z91440
27068,282663.62,4,16,6,13,random,read,4+1,24,nvme,0,hse-09132022-123417-z91440
27581,277030.75,4,16,6,13,random,read,4+1,24,nvme,0,hse-09132022-123417-z91440
27350,281266.5,4,16,6,13,random,read,4+1,24,nvme,0,hse-09132022-123417-z91440
27449,279484.56,4,16,6,13,random,read,4+1,24,nvme,0,hse-09132022-123417-z91440
27479,278198.69,4,16,6,13,random,read,4+1,24,nvme,0,hse-09132022-123417-z91440
27857,276352.62,4,16,6,13,random,read,4+1,24,nvme,0,hse-09132022-123417-z91440
27409,276726.44,4,16,6,13,random,read,4+1,24,nvme,0,hse-09132022-123417-z91440
27468,277707.25,4,16,6,13,random,read,4+1,24,nvme,0,hse-09132022-123417-z91440
27010,283055.12,4,16,6,13,random,read,4+1,24,nvme,0,hse-09132022-123417-z91440
27801,277089.56,4,16,6,13,random,read,4+1,24,nvme,0,hse-09132022-123417-z91440
27720,277382.25,4,16,6,13,random,read,4+1,24,nvme,0,hse-09132022-123417-z91440
27445,277641.69,4,16,6,13,random,read,4+1,24,nvme,0,hse-09132022-123417-z91440
27647,276330.38,4,16,6,13,random,read,4+1,24,nvme,0,hse-09132022-123417-z91440
27412,277027.25,4,16,6,13,random,read,4+1,24,nvme,0,hse-09132022-123417-z91440
27809,276591.69,4,16,6,13,random,read,4+1,24,nvme,0,hse-09132022-123417-z91440
27094,278191.19,4,16,6,13,random,read,4+1,24,nvme,0,hse-09132022-123417-z91440
26704,283005.12,4,16,6,13,random,read,4+1,24,nvme,0,hse-09132022-123417-z91440
26696,285096.81,4,16,6,13,random,read,4+1,24,nvme,0,hse-09132022-123417-z91440
27320,279752.5,4,16,6,13,random,read,4+1,24,nvme,0,hse-09132022-123417-z91440
27607,276026.5,4,16,6,13,random,read,4+1,24,nvme,0,hse-09132022-123417-z91440
28064,275903.38,4,16,6,13,random,read,4+1,24,nvme,0,hse-09132022-123417-z91440
26941,284334.75,4,16,6,13,random,read,4+1,24,nvme,0,hse-09132022-123417-z91440
28015,275287.19,4,16,6,13,random,read,4+1,24,nvme,0,hse-09132022-123417-z91440
27816,274649.12,4,16,6,13,random,read,4+1,24,nvme,0,hse-09132022-123417-z91440
28109,275073.12,4,16,6,13,random,read,4+1,24,nvme,0,hse-09132022-123417-z91440
27571,279003.44,4,16,6,13,random,read,4+1,24,nvme,0,hse-09132022-123417-z91440
27485,275946.81,4,16,6,13,random,read,4+1,24,nvme,0,hse-09132022-123417-z91440
27265,278013.69,4,16,6,13,random,read,4+1,24,nvme,0,hse-09132022-123417-z91440
27619,276480.44,4,16,6,13,random,read,4+1,24,nvme,0,hse-09132022-123417-z91440
27643,274636.81,4,16,6,13,random,read,4+1,24,nvme,0,hse-09132022-123417-z91440
28201,275737.56,4,16,6,13,random,read,4+1,24,nvme,0,hse-09132022-123417-z91440
27907,275977.19,4,16,6,13,random,read,4+1,24,nvme,0,hse-09132022-123417-z91440
27757,279799.56,4,16,6,13,random,read,4+1,24,nvme,0,hse-09132022-123417-z91440
27613,276416.31,4,16,6,13,random,read,4+1,24,nvme,0,hse-09132022-123417-z91440
27586,276996.38,4,16,6,13,random,read,4+1,24,nvme,0,hse-09132022-123417-z91440
27460,277495.25,4,16,6,13,random,read,4+1,24,nvme,0,hse-09132022-123417-z91440
27316,280146.56,4,16,6,13,random,read,4+1,24,nvme,0,hse-09132022-123417-z91440
27627,276244.19,4,16,6,13,random,read,4+1,24,nvme,0,hse-09132022-123417-z91440
27558,275635.06,4,16,6,13,random,read,4+1,24,nvme,0,hse-09132022-123417-z91440
27754,277892.94,4,16,6,13,random,read,4+1,24,nvme,0,hse-09132022-123417-z91440
28376,271047.0,4,16,6,13,random,read,4+1,24,nvme,0,hse-09132022-123417-z91440
26896,281933.94,4,16,6,13,random,read,4+1,24,nvme,0,hse-09132022-123417-z91440
27099,282846.38,4,16,6,13,random,read,4+1,24,nvme,0,hse-09132022-123417-z91440
27910,274669.75,4,16,6,13,random,read,4+1,24,nvme,0,hse-09132022-123417-z91440
27593,275621.38,4,16,6,13,random,read,4+1,24,nvme,0,hse-09132022-123417-z91440
28176,270045.56,4,16,6,13,random,read,4+1,24,nvme,0,hse-09132022-123417-z91440
27552,278099.88,4,16,6,13,random,read,4+1,24,nvme,0,hse-09132022-123417-z91440
27958,271636.88,4,16,6,13,random,read,4+1,24,nvme,0,hse-09132022-123417-z91440
28150,272165.81,4,16,6,13,random,read,4+1,24,nvme,0,hse-09132022-123417-z91440
27255,279557.0,4,16,6,13,random,read,4+1,24,nvme,0,hse-09132022-123417-z91440
27079,280450.69,4,16,6,13,random,read,4+1,24,nvme,0,hse-09132022-123417-z91440
27854,274132.31,4,16,6,13,random,read,4+1,24,nvme,0,hse-09132022-123417-z91440
27898,275746.69,4,16,6,13,random,read,4+1,24,nvme,0,hse-09132022-123417-z91440
28093,271466.31,4,16,6,13,random,read,4+1,24,nvme,0,hse-09132022-123417-z91440
28315,270764.25,4,16,6,13,random,read,4+1,24,nvme,0,hse-09132022-123417-z91440
28211,271716.88,4,16,6,13,random,read,4+1,24,nvme,0,hse-09132022-123417-z91440
27842,272126.69,4,16,6,13,random,read,4+1,24,nvme,0,hse-09132022-123417-z91440
17734,271126.44,4,16,6,13,random,read,4+1,24,nvme,0,hse-09132022-123417-z91440
183448,480493.38,4,16,6,13,random,write,4+1,24,nvme,0,hse-09132022-123417-z91440
184250,478798.19,4,16,6,13,random,write,4+1,24,nvme,0,hse-09132022-123417-z91440
181851,484314.12,4,16,6,13,random,write,4+1,24,nvme,0,hse-09132022-123417-z91440
183216,480713.12,4,16,6,13,random,write,4+1,24,nvme,0,hse-09132022-123417-z91440
182860,481243.94,4,16,6,13,random,write,4+1,24,nvme,0,hse-09132022-123417-z91440
183620,479203.56,4,16,6,13,random,write,4+1,24,nvme,0,hse-09132022-123417-z91440
184186,477923.81,4,16,6,13,random,write,4+1,24,nvme,0,hse-09132022-123417-z91440
186150,472555.44,4,16,6,13,random,write,4+1,24,nvme,0,hse-09132022-123417-z91440
184781,476696.19,4,16,6,13,random,write,4+1,24,nvme,0,hse-09132022-123417-z91440
183967,478413.38,4,16,6,13,random,write,4+1,24,nvme,0,hse-09132022-123417-z91440
181462,485300.19,4,16,6,13,random,write,4+1,24,nvme,0,hse-09132022-123417-z91440
183989,478476.25,4,16,6,13,random,write,4+1,24,nvme,0,hse-09132022-123417-z91440
184138,478166.31,4,16,6,13,random,write,4+1,24,nvme,0,hse-09132022-123417-z91440
183725,479709.5,4,16,6,13,random,write,4+1,24,nvme,0,hse-09132022-123417-z91440
184456,477361.12,4,16,6,13,random,write,4+1,24,nvme,0,hse-09132022-123417-z91440
185303,475656.12,4,16,6,13,random,write,4+1,24,nvme,0,hse-09132022-123417-z91440
185747,474209.12,4,16,6,13,random,write,4+1,24,nvme,0,hse-09132022-123417-z91440
181958,484713.06,4,16,6,13,random,write,4+1,24,nvme,0,hse-09132022-123417-z91440
179093,492421.44,4,16,6,13,random,write,4+1,24,nvme,0,hse-09132022-123417-z91440
179281,491587.0,4,16,6,13,random,write,4+1,24,nvme,0,hse-09132022-123417-z91440
184454,477633.62,4,16,6,13,random,write,4+1,24,nvme,0,hse-09132022-123417-z91440
185464,475094.44,4,16,6,13,random,write,4+1,24,nvme,0,hse-09132022-123417-z91440
186052,472966.88,4,16,6,13,random,write,4+1,24,nvme,0,hse-09132022-123417-z91440
181517,485299.31,4,16,6,13,random,write,4+1,24,nvme,0,hse-09132022-123417-z91440
186806,471215.25,4,16,6,13,random,write,4+1,24,nvme,0,hse-09132022-123417-z91440
186951,471194.31,4,16,6,13,random,write,4+1,24,nvme,0,hse-09132022-123417-z91440
186551,471765.0,4,16,6,13,random,write,4+1,24,nvme,0,hse-09132022-123417-z91440
184089,478366.38,4,16,6,13,random,write,4+1,24,nvme,0,hse-09132022-123417-z91440
186956,471629.06,4,16,6,13,random,write,4+1,24,nvme,0,hse-09132022-123417-z91440
183529,480468.31,4,16,6,13,random,write,4+1,24,nvme,0,hse-09132022-123417-z91440
185669,474428.81,4,16,6,13,random,write,4+1,24,nvme,0,hse-09132022-123417-z91440
